cl_id,successful,paid_amount,co_name,datecl,payment_method,mid,card_brand
8542,1,2141.64,Germany,1/27/2021,Credit cards,155,MasterCard
8945,1,2358,Canada,1/6/2021,Prepaid cards,20,MasterCard
810,0,2156.84,Iran,1/2/2021,Bank transfers,52,Visa
4211,0,3006.8,France,2/6/2021,Credit cards,210,JBC
5088,0,1492.56,Ireland,2/22/2021,Mobile,177,Visa
7301,0,1907.12,Finland,3/19/2021,E-Wallet,289,JBC
9259,1,4686,Brazil,2/19/2021,Bank transfers,288,JBC
3740,1,3772.28,Brazil,1/15/2021,E-Wallet,257,MasterCard
3042,0,2082.56,Spain,3/23/2021,Prepaid cards,256,Visa
5302,1,1123.36,France,3/10/2021,Credit cards,203,JBC
5018,1,2056.04,France,2/4/2021,Mobile,115,Amex
1969,1,4276.28,Netherlands,2/27/2021,Mobile,228,MasterCard
8022,1,4563.92,Canada,3/24/2021,Prepaid cards,289,Amex
2989,1,3909.56,New Zealand,2/8/2021,Prepaid cards,281,MasterCard
8434,1,1438.28,Norway,2/22/2021,Prepaid cards,216,Amex
3799,1,1013.4,Canada,1/4/2021,Prepaid cards,153,JBC
9137,1,3404.88,Switzerland,2/12/2021,Bank transfers,48,MasterCard
197,1,1249.84,Norway,1/19/2021,Credit cards,64,MasterCard
4826,0,3506.2,United Kingdom,2/25/2021,Bank transfers,50,Amex
5653,1,2887.12,Denmark,1/11/2021,E-Wallet,237,Visa
149,1,1376.16,New Zealand,3/2/2021,Prepaid cards,35,JBC
628,1,3823.24,United States,3/3/2021,Credit cards,220,Visa
4637,1,2082.8,United States,3/31/2021,E-Wallet,226,JBC
5929,0,3803.16,Netherlands,1/31/2021,Credit cards,42,MasterCard
6630,0,4568.08,Ireland,1/11/2021,Mobile,109,Visa
5134,0,4518.92,Australia,3/26/2021,Prepaid cards,96,JBC
6774,1,4064.24,Spain,3/24/2021,Credit cards,286,Amex
5108,1,1728.84,Finland,2/15/2021,Prepaid cards,257,Amex
3082,1,4586.16,New Zealand,3/15/2021,Bank transfers,97,JBC
5588,0,3183.52,Turkey,3/8/2021,Prepaid cards,159,JBC
5923,0,2372.2,Spain,3/20/2021,E-Wallet,30,JBC
632,1,4803.36,Finland,3/22/2021,Prepaid cards,146,JBC
2624,0,4973.2,Finland,2/27/2021,Prepaid cards,200,Amex
6326,0,1005.36,Denmark,3/22/2021,Mobile,81,Visa
7143,0,3933.16,Turkey,1/5/2021,E-Wallet,26,JBC
2850,1,3342.44,Australia,2/19/2021,Prepaid cards,195,MasterCard
4180,1,3209,New Zealand,3/24/2021,Credit cards,217,MasterCard
5227,0,4718.12,Spain,3/9/2021,Bank transfers,160,MasterCard
7108,1,2436.6,United States,3/12/2021,Bank transfers,122,MasterCard
1759,1,4694.6,Denmark,1/16/2021,E-Wallet,172,JBC
3821,0,2426.48,Finland,3/8/2021,Prepaid cards,118,MasterCard
6408,1,2500.12,Norway,1/14/2021,E-Wallet,284,Amex
6011,0,4228.56,Australia,3/16/2021,E-Wallet,290,MasterCard
3637,0,4494.08,Netherlands,2/1/2021,Prepaid cards,254,Visa
7219,1,2405.52,New Zealand,1/31/2021,E-Wallet,266,JBC
4577,1,4194.32,Brazil,1/26/2021,Mobile,217,Amex
6074,0,1203,Norway,1/9/2021,Mobile,4,JBC
677,0,4653.76,Spain,1/8/2021,Prepaid cards,104,MasterCard
2609,0,3871.92,Canada,2/23/2021,Bank transfers,111,Amex
4358,0,2131.2,United States,2/25/2021,Bank transfers,57,MasterCard
3263,1,2792.12,France,3/7/2021,Prepaid cards,246,Amex
6836,1,2960.6,Canada,1/29/2021,E-Wallet,205,JBC
401,1,3489.36,Australia,1/31/2021,Prepaid cards,261,Visa
6514,1,1042.56,Canada,1/15/2021,E-Wallet,139,MasterCard
1646,0,2069.76,Norway,3/22/2021,Credit cards,86,Visa
8122,0,3377.24,Switzerland,2/19/2021,E-Wallet,52,JBC
254,1,2540.2,United States,1/27/2021,Prepaid cards,132,JBC
7657,0,3920.92,Ireland,1/16/2021,Mobile,277,Visa
4593,1,4281.04,Germany,1/24/2021,Credit cards,107,Visa
8462,0,3348.2,Netherlands,1/2/2021,Prepaid cards,130,MasterCard
8302,1,2818.84,Canada,2/2/2021,Mobile,185,Visa
9694,1,2235,Germany,3/15/2021,Mobile,171,JBC
2112,0,3750.28,Germany,3/31/2021,Prepaid cards,231,MasterCard
2776,1,3839.08,United Kingdom,2/20/2021,E-Wallet,241,MasterCard
4938,0,3981.92,Norway,1/19/2021,E-Wallet,214,Amex
6219,1,2015.08,France,3/29/2021,Bank transfers,191,JBC
5916,1,4761.2,Australia,3/21/2021,Bank transfers,71,JBC
6428,1,4321.52,France,3/21/2021,Mobile,167,Amex
7137,1,1679.68,Denmark,2/27/2021,E-Wallet,166,MasterCard
5554,1,3900.16,Denmark,2/10/2021,Credit cards,157,Amex
1223,1,1932.68,United Kingdom,1/29/2021,Credit cards,15,JBC
6451,1,4951.36,Spain,3/22/2021,Mobile,31,JBC
781,1,2391.48,Germany,1/28/2021,Bank transfers,143,Amex
2637,0,4452.92,Ireland,1/6/2021,Credit cards,8,JBC
4568,1,4725.12,Norway,3/2/2021,Bank transfers,126,Amex
6653,1,1903.2,Ireland,3/18/2021,E-Wallet,183,Visa
2971,1,2649.52,Canada,1/1/2021,E-Wallet,108,JBC
9496,0,1456.44,Ireland,1/1/2021,Bank transfers,71,MasterCard
7564,1,3367.64,United Kingdom,3/15/2021,Mobile,7,Visa
6573,1,2461.48,Finland,1/26/2021,Credit cards,226,Amex
7044,1,2052.92,Spain,3/21/2021,Credit cards,170,JBC
6402,1,3150.36,Canada,1/7/2021,Prepaid cards,23,MasterCard
7751,1,2360.24,Spain,2/5/2021,E-Wallet,165,MasterCard
4246,1,4612.32,Iran,3/11/2021,Credit cards,300,MasterCard
8259,0,2102.64,France,1/22/2021,Bank transfers,175,JBC
6851,1,1970.4,Australia,2/13/2021,E-Wallet,116,MasterCard
6411,0,1461.92,Germany,1/16/2021,Prepaid cards,34,Amex
4539,0,1147.4,Ireland,3/15/2021,Prepaid cards,220,JBC
3235,0,4285.04,Netherlands,3/20/2021,Mobile,110,Amex
2966,1,1512.28,Finland,1/30/2021,Bank transfers,16,MasterCard
9900,1,2066.88,Brazil,3/7/2021,Bank transfers,157,MasterCard
1769,1,4536.32,Spain,2/5/2021,Bank transfers,114,Amex
7334,0,2514.76,Australia,2/9/2021,Prepaid cards,51,Amex
9179,0,4023.32,United States,3/19/2021,E-Wallet,282,Amex
7062,0,3112.8,Ireland,3/7/2021,Credit cards,136,MasterCard
8533,1,2719.88,Germany,3/24/2021,Bank transfers,295,Amex
6852,0,3071.52,Iran,3/21/2021,Credit cards,3,MasterCard
7534,0,3093.52,Australia,2/23/2021,Bank transfers,281,Visa
7918,1,1470.2,Netherlands,3/21/2021,Prepaid cards,210,Amex
7763,0,4988.08,Iran,1/5/2021,Mobile,108,Amex
7710,0,2480.44,Netherlands,2/25/2021,E-Wallet,223,MasterCard
7331,1,3117.16,Denmark,2/1/2021,E-Wallet,216,MasterCard
7188,0,4260.2,Germany,2/24/2021,E-Wallet,10,Visa
2115,0,4986.08,Brazil,2/17/2021,Bank transfers,225,JBC
9343,1,3127.48,United Kingdom,3/23/2021,Bank transfers,39,Visa
1763,1,1626.68,Norway,1/23/2021,E-Wallet,35,Visa
4585,1,1238.72,Spain,2/26/2021,Credit cards,213,JBC
8018,0,3261,Brazil,2/1/2021,E-Wallet,239,MasterCard
6903,0,1760.04,Norway,2/18/2021,Mobile,144,MasterCard
4857,1,4479.52,Brazil,3/5/2021,Mobile,7,Visa
6733,0,3387.68,Turkey,2/20/2021,Bank transfers,229,JBC
3805,0,1110.52,Spain,2/12/2021,Credit cards,8,MasterCard
8731,1,4569.48,Ireland,2/10/2021,Bank transfers,148,Visa
3775,0,4260.88,Australia,3/21/2021,E-Wallet,178,Amex
3881,0,1638.48,Australia,1/1/2021,Credit cards,56,Visa
5379,0,3738.64,Australia,3/4/2021,E-Wallet,146,JBC
201,1,3250.88,Norway,1/27/2021,Mobile,113,Visa
880,0,1310.16,Turkey,2/10/2021,Bank transfers,231,MasterCard
6380,1,2496.16,Brazil,1/13/2021,Bank transfers,58,Visa
8340,0,3787.56,Norway,1/30/2021,Bank transfers,47,MasterCard
3303,1,1825.48,United Kingdom,3/22/2021,Bank transfers,60,MasterCard
5415,1,4798.32,United Kingdom,2/27/2021,Bank transfers,132,Visa
9470,1,3698.88,Ireland,3/30/2021,Prepaid cards,51,Amex
5600,0,2564.76,Canada,3/22/2021,Credit cards,238,Amex
502,0,3856.48,Ireland,2/16/2021,Prepaid cards,207,Amex
3344,1,1200.84,Australia,3/7/2021,Mobile,89,Visa
6486,0,2238.24,United States,1/26/2021,E-Wallet,242,Visa
2792,0,3661.28,Ireland,2/25/2021,Prepaid cards,91,Amex
1900,1,2880.08,Turkey,4/1/2021,E-Wallet,221,JBC
9187,1,1000.16,Iran,1/8/2021,Prepaid cards,255,Visa
5940,0,2124.44,Denmark,2/26/2021,E-Wallet,196,MasterCard
453,0,4253.96,Norway,1/8/2021,Prepaid cards,125,JBC
8760,1,1761.28,Spain,1/28/2021,Credit cards,7,Visa
630,1,2935.6,Spain,3/18/2021,Bank transfers,29,MasterCard
4728,0,2462.32,Canada,3/31/2021,Mobile,52,Visa
3743,0,2447.36,Canada,3/18/2021,Mobile,84,Amex
8819,1,4971,Germany,1/4/2021,Credit cards,244,Amex
9481,0,3952.12,France,1/26/2021,Prepaid cards,166,JBC
3015,1,2578.48,Germany,2/27/2021,Mobile,195,JBC
5856,1,3637.08,Denmark,2/20/2021,E-Wallet,26,Amex
1580,1,2278.28,Brazil,1/29/2021,Credit cards,193,Visa
5423,0,1862.8,Australia,2/26/2021,Prepaid cards,106,Visa
4676,0,1866.32,Iran,3/18/2021,Prepaid cards,7,Amex
5128,1,1158.56,United Kingdom,2/11/2021,Credit cards,100,JBC
2266,1,2264.72,Canada,1/15/2021,Bank transfers,106,Visa
3972,1,1400.68,Finland,3/28/2021,Prepaid cards,281,JBC
8895,0,4261.84,Iran,3/30/2021,E-Wallet,92,MasterCard
8286,1,2270.36,Netherlands,3/17/2021,Mobile,15,MasterCard
9539,1,3321.76,France,3/8/2021,Mobile,15,MasterCard
973,1,2191.64,Switzerland,3/6/2021,Mobile,226,Visa
4149,0,2264.08,Ireland,2/23/2021,Mobile,217,MasterCard
8328,1,1690.16,Ireland,1/10/2021,Prepaid cards,176,MasterCard
1685,0,2936.08,Denmark,3/23/2021,Bank transfers,149,JBC
8378,0,4617.6,United States,1/30/2021,E-Wallet,159,Amex
2909,1,1110.64,Brazil,2/1/2021,E-Wallet,51,Amex
1864,0,4480.04,Canada,1/12/2021,Mobile,144,JBC
1046,1,2769.6,Turkey,2/15/2021,Bank transfers,252,MasterCard
3897,1,2719.36,France,2/19/2021,Mobile,20,Amex
4441,0,4322.4,Switzerland,3/18/2021,Mobile,181,Visa
8067,0,1747,Denmark,2/8/2021,Credit cards,178,Visa
3887,0,3785.44,Germany,1/23/2021,Credit cards,114,JBC
6466,1,3540.72,Turkey,2/13/2021,Credit cards,239,JBC
2709,0,1436.52,Australia,1/27/2021,Mobile,269,Visa
9832,1,3631.52,Australia,2/19/2021,Prepaid cards,273,Visa
1161,1,4998.28,Spain,1/14/2021,Credit cards,68,MasterCard
7287,0,2733,Canada,1/1/2021,Mobile,182,Visa
5528,0,3876.6,Turkey,2/18/2021,Bank transfers,29,JBC
6732,0,4372.16,Switzerland,1/27/2021,Bank transfers,69,JBC
3842,0,4411.2,Norway,1/18/2021,Credit cards,158,MasterCard
8732,0,1640.32,Norway,1/18/2021,Credit cards,253,MasterCard
4429,1,3395.6,Switzerland,1/25/2021,Bank transfers,90,JBC
7309,1,1263.12,Brazil,2/22/2021,Prepaid cards,154,Visa
9420,0,3529.36,Norway,3/20/2021,Mobile,130,MasterCard
6485,0,3037.64,Germany,3/27/2021,E-Wallet,76,MasterCard
6834,0,1076.08,New Zealand,2/21/2021,Mobile,70,Visa
2676,0,3187.52,New Zealand,3/24/2021,Credit cards,69,Amex
684,1,3685.76,Iran,1/22/2021,Credit cards,280,JBC
7881,1,3712.12,Netherlands,3/29/2021,Prepaid cards,148,MasterCard
8854,0,3224.6,Denmark,3/24/2021,Prepaid cards,212,MasterCard
4104,0,4361.92,Brazil,3/5/2021,Mobile,296,MasterCard
4854,1,1250.24,Denmark,1/6/2021,Credit cards,73,Visa
2738,1,3066.48,Turkey,2/26/2021,Bank transfers,285,Amex
9752,1,3229.08,Finland,3/15/2021,Prepaid cards,164,Amex
7784,1,1185.28,Denmark,3/29/2021,Mobile,48,Amex
4679,0,3434.16,Canada,2/3/2021,Bank transfers,57,JBC
9064,0,4903.68,Switzerland,1/9/2021,Mobile,21,Amex
7069,0,2641.36,Switzerland,3/4/2021,Bank transfers,224,Amex
6515,0,3240.48,France,1/13/2021,E-Wallet,106,Visa
4900,1,2197.52,France,3/2/2021,E-Wallet,22,JBC
1904,1,1302.52,United Kingdom,1/18/2021,Prepaid cards,157,MasterCard
4108,0,2597.2,Norway,3/17/2021,Prepaid cards,96,Amex
1892,0,4247.8,Australia,2/3/2021,Credit cards,282,Visa
3900,1,1098.6,Germany,2/18/2021,Prepaid cards,60,Amex
5975,1,4422.84,Turkey,2/26/2021,Bank transfers,118,Visa
1020,0,2807.72,Turkey,2/2/2021,Bank transfers,21,JBC
2241,1,2573.44,Finland,1/21/2021,Bank transfers,92,Amex
4045,1,4978.6,New Zealand,1/25/2021,Prepaid cards,80,Visa
8297,0,2029.72,Finland,1/25/2021,Prepaid cards,39,Amex
3826,0,3351.4,France,3/1/2021,Bank transfers,265,JBC
2363,0,4179.52,Netherlands,4/1/2021,E-Wallet,267,JBC
3724,1,3920.6,Turkey,3/9/2021,Credit cards,116,Visa
2843,1,3829.56,Ireland,3/7/2021,Prepaid cards,13,Amex
5988,0,3184.44,United States,3/28/2021,Credit cards,170,Amex
7125,1,1156.68,Netherlands,3/4/2021,Mobile,123,JBC
8310,1,2681.56,United States,2/7/2021,Bank transfers,145,MasterCard
3990,0,3495.44,Finland,3/8/2021,Mobile,40,MasterCard
4218,0,2531.68,Iran,1/15/2021,Mobile,122,Amex
3499,1,3265.88,Australia,2/15/2021,Prepaid cards,118,Amex
4726,1,3456.24,United Kingdom,1/7/2021,Bank transfers,110,MasterCard
3305,0,4078.16,Norway,1/26/2021,Credit cards,125,JBC
3298,0,1056.32,Switzerland,2/28/2021,Prepaid cards,147,JBC
7984,1,3267.2,New Zealand,1/17/2021,Prepaid cards,109,MasterCard
9010,0,4937.32,Denmark,1/19/2021,E-Wallet,152,JBC
9976,0,2877.28,Switzerland,2/17/2021,Credit cards,227,JBC
2855,0,3583.28,Turkey,3/22/2021,Prepaid cards,201,Visa
2420,1,2126.04,Brazil,3/17/2021,Mobile,14,Visa
4559,1,4746.52,Australia,2/11/2021,Credit cards,49,Amex
9644,1,2068.44,Switzerland,3/16/2021,Mobile,54,JBC
9611,1,3518.44,United States,3/9/2021,Credit cards,278,MasterCard
7536,1,4492.2,Canada,3/8/2021,E-Wallet,17,MasterCard
7201,0,3268.68,Brazil,1/26/2021,E-Wallet,284,MasterCard
5058,1,4325.64,Denmark,3/10/2021,Credit cards,256,Visa
1628,1,3317.52,Brazil,1/17/2021,Bank transfers,3,JBC
4427,0,2145.92,France,3/19/2021,Bank transfers,227,Visa
2043,0,3561.08,Australia,3/7/2021,Bank transfers,61,JBC
5021,0,2619.16,Ireland,1/4/2021,Mobile,208,Visa
1388,1,1919.32,New Zealand,2/5/2021,Bank transfers,228,Visa
3272,0,1630.12,Ireland,1/26/2021,Mobile,106,MasterCard
6652,0,3506.12,Netherlands,2/26/2021,E-Wallet,236,MasterCard
2739,0,3270.32,Norway,3/15/2021,Credit cards,252,JBC
4165,0,3596.12,United Kingdom,3/13/2021,Mobile,294,Visa
3330,1,2137.16,Switzerland,2/5/2021,E-Wallet,102,Visa
9282,1,4303.76,Denmark,3/31/2021,Prepaid cards,216,JBC
4497,1,4063.28,France,2/6/2021,Mobile,167,Amex
6385,1,2807.28,United Kingdom,2/8/2021,Mobile,44,MasterCard
461,0,3514.88,France,1/20/2021,Prepaid cards,134,Amex
1346,1,2101.8,New Zealand,1/4/2021,Mobile,195,JBC
3246,0,2171.92,France,3/22/2021,Prepaid cards,289,MasterCard
2545,0,1030.24,Turkey,1/27/2021,E-Wallet,138,MasterCard
7894,0,2881.84,Denmark,3/9/2021,E-Wallet,267,JBC
395,1,2897.16,United Kingdom,2/28/2021,Mobile,56,Amex
2217,1,2128.08,France,2/1/2021,Credit cards,176,Amex
947,0,4317.28,United States,3/29/2021,Credit cards,138,JBC
5041,0,2696.36,United States,1/15/2021,E-Wallet,141,JBC
5146,1,4624.08,Turkey,3/26/2021,Prepaid cards,135,Amex
2705,0,3285.4,Australia,1/19/2021,Bank transfers,209,JBC
1933,0,3295.08,Turkey,2/24/2021,Prepaid cards,99,JBC
4039,0,4656.68,Iran,1/17/2021,Bank transfers,59,MasterCard
2939,0,4107.08,Netherlands,3/27/2021,Prepaid cards,176,Visa
5148,0,3365.36,France,2/1/2021,Credit cards,228,Amex
2044,1,4702.8,Norway,1/28/2021,Bank transfers,65,MasterCard
4860,1,2928.64,United Kingdom,3/20/2021,E-Wallet,6,MasterCard
929,0,3957.88,Finland,1/7/2021,Mobile,138,Amex
6762,0,2773.64,Ireland,2/19/2021,Bank transfers,298,Visa
7634,0,1278.28,Ireland,1/30/2021,E-Wallet,112,Visa
9401,1,1827.84,Finland,1/17/2021,Mobile,147,JBC
2607,0,2489.64,Switzerland,1/31/2021,Bank transfers,165,MasterCard
4573,1,3912.28,Turkey,1/23/2021,E-Wallet,122,JBC
3417,0,1863.72,Canada,2/13/2021,Mobile,225,Visa
5592,0,2696.16,Spain,2/26/2021,Prepaid cards,158,JBC
5547,0,2185.32,Iran,3/24/2021,Bank transfers,27,MasterCard
8381,1,4967.8,Australia,2/9/2021,Credit cards,289,JBC
6156,1,3372.36,Spain,2/28/2021,Bank transfers,43,JBC
1617,1,3608.76,Netherlands,3/21/2021,Credit cards,72,Amex
6974,0,4651.72,Australia,3/26/2021,Credit cards,237,JBC
3595,0,2504.8,Brazil,2/26/2021,Credit cards,183,MasterCard
6272,1,2500.48,New Zealand,2/17/2021,Bank transfers,151,MasterCard
8372,0,4508.56,Australia,2/5/2021,Mobile,236,Amex
5803,1,3967.76,Turkey,2/18/2021,Prepaid cards,229,MasterCard
5425,0,3485.28,Denmark,3/22/2021,Prepaid cards,231,Visa
7756,1,4976.8,Brazil,3/24/2021,Bank transfers,222,Visa
807,0,2466.2,Germany,2/14/2021,Prepaid cards,107,JBC
2878,1,2581.88,Australia,1/13/2021,Credit cards,299,Visa
2059,1,3340.12,United States,3/29/2021,Bank transfers,229,Visa
1404,1,3079.8,France,2/23/2021,Mobile,38,MasterCard
7240,0,2417.04,Germany,1/30/2021,E-Wallet,39,MasterCard
6526,1,4515.48,New Zealand,3/5/2021,E-Wallet,190,Visa
1679,1,1669.92,Iran,3/17/2021,Mobile,237,MasterCard
1413,0,2501.28,Netherlands,2/1/2021,Credit cards,161,Visa
6574,1,1503.16,Turkey,2/26/2021,Credit cards,276,MasterCard
8741,0,2049.92,New Zealand,3/3/2021,Bank transfers,255,Visa
3044,1,3865.76,Denmark,1/16/2021,Prepaid cards,181,Amex
5950,1,3749.2,United States,2/10/2021,Credit cards,217,MasterCard
4528,1,1523.12,Brazil,2/2/2021,Credit cards,103,Amex
2093,0,1986.68,Canada,1/5/2021,Mobile,148,Visa
3340,1,3968.6,Denmark,1/5/2021,Bank transfers,211,Visa
8291,1,4829.32,Norway,4/1/2021,Prepaid cards,64,Amex
2162,1,2017.44,Spain,1/20/2021,Prepaid cards,201,Amex
8531,0,3685.92,Netherlands,2/5/2021,E-Wallet,297,Amex
98,0,1528.96,Denmark,3/2/2021,Prepaid cards,110,MasterCard
3708,1,4002.52,Turkey,1/8/2021,E-Wallet,150,Visa
4225,0,2415.92,Brazil,1/14/2021,Prepaid cards,232,Amex
4147,1,2722.88,Iran,1/11/2021,Prepaid cards,231,JBC
1155,1,4093.8,Ireland,2/20/2021,Prepaid cards,36,Visa
8058,0,3389.12,Brazil,1/17/2021,Credit cards,242,Visa
1504,1,2697.6,Netherlands,1/14/2021,Credit cards,143,Amex
6714,1,1566.68,Spain,1/6/2021,Bank transfers,129,Visa
8181,1,4896.88,Canada,1/22/2021,Bank transfers,85,JBC
3098,0,3720.8,United States,3/1/2021,Mobile,60,JBC
8125,0,4124.68,Iran,3/7/2021,Bank transfers,56,Amex
1277,0,4323.8,Finland,3/7/2021,E-Wallet,183,Amex
1292,1,1464.56,United States,1/18/2021,Mobile,217,Visa
7642,1,1436.96,Norway,2/18/2021,Bank transfers,12,Amex
3613,0,4905.4,Denmark,1/3/2021,Credit cards,231,Amex
3233,1,3935.04,Iran,1/19/2021,Prepaid cards,148,Amex
1042,1,2811.08,Brazil,1/13/2021,Mobile,95,Visa
9499,0,3709.64,Australia,2/18/2021,Credit cards,129,MasterCard
2603,1,1262.76,Finland,3/20/2021,Prepaid cards,220,MasterCard
966,1,1523.08,Finland,3/14/2021,Credit cards,146,JBC
4151,1,2953.12,Finland,2/4/2021,Credit cards,129,Visa
3403,0,1949.24,Germany,2/8/2021,E-Wallet,177,MasterCard
5602,1,1716.4,New Zealand,1/27/2021,Prepaid cards,153,MasterCard
7116,0,1880.08,United States,1/19/2021,Mobile,238,MasterCard
5428,1,1163.36,New Zealand,2/16/2021,Credit cards,97,JBC
3570,1,2117.6,Finland,2/4/2021,Mobile,163,MasterCard
6142,1,1148.76,Canada,2/25/2021,Prepaid cards,123,MasterCard
5384,0,3654.68,Norway,3/17/2021,Credit cards,19,Amex
2213,1,3119.04,Switzerland,3/12/2021,E-Wallet,144,JBC
4024,1,1239.4,United Kingdom,1/27/2021,Mobile,60,Amex
536,1,2342.32,Denmark,1/11/2021,E-Wallet,8,Amex
1760,0,1348.96,Switzerland,3/29/2021,E-Wallet,286,JBC
1793,0,2243.72,New Zealand,1/10/2021,E-Wallet,288,Visa
732,0,1156.6,Germany,1/27/2021,Prepaid cards,196,JBC
5445,0,2334.64,Ireland,1/4/2021,Bank transfers,40,JBC
4712,1,1991.32,Spain,1/10/2021,Bank transfers,256,Visa
1616,0,4739.8,Brazil,3/24/2021,Credit cards,160,Visa
1730,1,2040.32,Canada,3/30/2021,Bank transfers,293,JBC
9156,1,3149.56,Netherlands,3/6/2021,Credit cards,25,JBC
538,0,1922.52,United States,2/4/2021,Prepaid cards,2,Amex
1928,0,1849.96,Finland,1/16/2021,Bank transfers,249,JBC
4856,1,1755.6,United States,1/23/2021,Prepaid cards,99,Visa
2302,1,2171.84,Norway,1/26/2021,Bank transfers,199,Amex
7077,0,1827.88,Australia,1/15/2021,E-Wallet,28,JBC
1714,0,2616.36,Canada,3/1/2021,Prepaid cards,77,Amex
9885,1,2314.96,Canada,1/30/2021,Credit cards,33,JBC
8054,1,4227.36,Iran,2/1/2021,E-Wallet,40,MasterCard
1859,0,1106.36,Spain,1/27/2021,Mobile,245,Amex
4116,1,3173.04,New Zealand,3/28/2021,Mobile,237,Visa
6214,0,1208,Finland,2/18/2021,E-Wallet,65,MasterCard
4586,0,4454.76,Finland,2/26/2021,Bank transfers,81,JBC
89,0,4970.68,Iran,1/10/2021,Prepaid cards,72,JBC
9248,0,1857.72,France,2/19/2021,Credit cards,28,JBC
1178,0,3705.24,Denmark,3/13/2021,Bank transfers,113,MasterCard
7651,1,2743.6,New Zealand,3/31/2021,Bank transfers,122,Amex
3382,1,1767.72,Netherlands,2/3/2021,Bank transfers,35,MasterCard
1422,1,1154.88,Netherlands,3/26/2021,Bank transfers,124,Visa
8179,0,3350.6,Turkey,1/7/2021,Credit cards,254,Visa
244,0,3013.28,Canada,1/25/2021,Mobile,239,JBC
8350,1,2697.2,France,3/31/2021,Mobile,136,MasterCard
2462,1,4043.48,Denmark,1/14/2021,Prepaid cards,237,Amex
2890,0,3814.6,Switzerland,3/10/2021,Prepaid cards,29,MasterCard
6877,0,3095.8,Turkey,1/1/2021,Bank transfers,293,Amex
4405,1,1767.44,Germany,2/13/2021,Mobile,150,Amex
9033,0,3701.28,Spain,1/16/2021,E-Wallet,81,MasterCard
7259,1,4259.48,Iran,1/27/2021,E-Wallet,275,Visa
4142,1,2055.72,Norway,2/9/2021,Bank transfers,296,Visa
1898,0,2485.08,Iran,2/20/2021,Prepaid cards,275,MasterCard
3023,0,4494.12,Spain,3/8/2021,Credit cards,214,JBC
6137,0,2663.44,Brazil,3/7/2021,Prepaid cards,157,Amex
97,0,4815.2,Ireland,2/15/2021,Bank transfers,104,JBC
4683,1,1484.96,Finland,1/2/2021,Credit cards,213,JBC
6384,1,2532.84,Switzerland,2/18/2021,Credit cards,187,Amex
9466,0,2688,Brazil,3/6/2021,Bank transfers,241,Amex
850,0,1693.36,Brazil,3/25/2021,Prepaid cards,178,JBC
7429,1,1103.6,France,3/28/2021,E-Wallet,144,Amex
7142,0,3804.48,United States,1/4/2021,Bank transfers,253,Amex
6317,0,2791.96,Iran,4/1/2021,Bank transfers,199,Visa
8532,1,4527.4,Finland,2/7/2021,Credit cards,299,JBC
9550,0,2173.56,United States,1/27/2021,Prepaid cards,77,Amex
9702,0,3578.8,Iran,2/21/2021,Mobile,139,MasterCard
6707,1,2954.32,Spain,2/10/2021,E-Wallet,95,MasterCard
1974,0,3220.16,Germany,1/22/2021,Bank transfers,288,MasterCard
2089,0,4518.6,Finland,1/29/2021,Mobile,149,Amex
2426,1,1932.16,France,3/17/2021,Prepaid cards,30,JBC
2958,1,2631.2,Denmark,1/21/2021,Mobile,187,Visa
8508,1,4707.84,Ireland,1/25/2021,Bank transfers,233,Visa
7865,0,2038.52,Netherlands,3/24/2021,Bank transfers,203,JBC
6623,1,2088.96,Finland,1/31/2021,Mobile,66,JBC
6120,0,2092.6,Iran,3/29/2021,E-Wallet,80,Amex
4038,1,3262.68,Netherlands,1/6/2021,Bank transfers,58,Amex
4754,0,4321.92,Finland,1/13/2021,E-Wallet,41,Amex
9970,0,3083.48,Australia,3/20/2021,Credit cards,230,Visa
1393,1,4636.16,Germany,1/18/2021,Credit cards,177,Amex
2493,1,2804.6,Denmark,1/26/2021,Bank transfers,24,MasterCard
7935,0,1260.08,Ireland,3/21/2021,Bank transfers,148,Visa
474,1,1846.68,Turkey,2/1/2021,Mobile,146,Visa
5142,1,1153.44,Switzerland,2/22/2021,E-Wallet,284,MasterCard
5004,0,3208.56,Norway,2/11/2021,Credit cards,35,JBC
7087,1,2879,Norway,3/27/2021,E-Wallet,87,MasterCard
6747,0,3908.16,Finland,1/17/2021,Credit cards,27,Amex
4224,0,4319.2,United Kingdom,3/14/2021,E-Wallet,65,JBC
4669,0,2287.56,Iran,1/18/2021,E-Wallet,275,Visa
7758,1,2883.6,Brazil,1/14/2021,Bank transfers,209,Visa
9850,1,4914.6,Norway,1/15/2021,Prepaid cards,148,MasterCard
9296,1,4093.44,Spain,1/28/2021,Bank transfers,292,JBC
2096,1,2241.4,Netherlands,1/19/2021,Mobile,293,Amex
2233,0,1768.56,New Zealand,1/29/2021,Prepaid cards,203,Amex
8608,1,4854.24,Iran,3/4/2021,E-Wallet,35,MasterCard
236,1,2004.68,Brazil,2/20/2021,Mobile,251,MasterCard
6541,1,1043,United States,1/22/2021,Bank transfers,183,Visa
